,usable_area,land_area,bedroom,bathroom,price,land_price,Giaytohople,Hopdongmuaban,Khongxacdinh,Sodo,Sohong
14504,92.0,92.0,2.0,2.0,4500.0,10656000.0,0,1,0,0,0
14505,180.0,61.0,3.0,3.0,5690.0,8214000.0,0,0,0,0,1
14506,1.0,1.0,3.0,2.0,2250.0,7681200.0,0,0,0,0,1
14507,120.0,30.0,3.0,3.0,2950.0,22723000.0,0,0,0,1,0
14508,80.0,80.0,4.0,4.0,7700.0,10662666.666666666,0,0,0,1,0
14509,72.0,72.0,2.0,2.0,1310.0,9812400.0,0,0,0,0,1
14510,103.0,103.0,3.0,2.0,3900.0,5328000.0,0,0,0,0,1
14511,110.0,96.0,4.0,5.0,90000.0,31511250.0,0,0,0,1,0
14512,118.0,118.0,3.0,2.0,4400.0,8347200.0,0,0,0,0,1
14513,85.0,85.0,4.0,4.0,7900.0,6901166.666666667,0,0,0,0,1
14514,1.0,1.0,2.0,2.0,3680.0,3907200.0,0,0,0,0,1
14515,251.0,251.0,1.0,1.0,60000.0,15318000.0,0,0,0,0,1
14516,168.0,42.0,6.0,6.0,5749.0,16206000.0,0,0,0,1,0
14517,71.0,71.0,2.0,2.0,1390.0,15051600.0,0,0,0,0,1
14518,139.0,39.0,4.0,3.0,8300.0,6926400.0,0,0,0,0,1
14519,104.0,104.0,4.0,4.0,13000.0,15949708.333333334,0,0,0,1,0
14520,52.0,52.0,2.0,2.0,1550.0,12254400.0,0,0,1,0,0
14521,150.0,150.0,,,24000.0,7681200.0,0,0,0,0,1
14522,400.0,100.0,4.0,5.0,5400.0,1465200.0,0,0,0,0,1
14523,139.0,49.0,4.0,4.0,8399.0,11322000.0,0,0,0,0,1
14524,159.0,82.0,3.0,2.0,4590.0,1465200.0,0,0,0,0,1
14525,195.0,195.0,3.0,4.0,36000.0,15902777.777777778,0,0,0,0,1
14526,20.0,20.0,2.0,2.0,2400.0,32896916.666666668,0,0,0,1,0
14527,1.0,1.0,2.0,2.0,1889.0,3019200.0,0,1,0,0,0
14528,81.0,81.0,2.0,2.0,2355.0,16872000.0,0,0,0,0,1
14529,45.0,45.0,2.0,2.0,1695.0,11366400.0,0,0,0,0,1
14530,60.0,60.0,2.0,1.0,2000.0,3152400.0,0,0,0,0,1
14531,58.0,58.0,2.0,2.0,870.0,4440000.0,0,0,0,0,1
14532,150.0,40.0,3.0,4.0,2990.0,8197833.333333333,0,0,0,1,0
14533,85.0,85.0,,,5400.0,8197833.333333333,0,0,0,0,1
14534,81.0,81.0,2.0,2.0,1710.0,5490800.0,0,0,0,0,1
14535,68.0,68.0,4.0,4.0,1420.0,6482400.0,0,0,0,0,1
14536,72.0,72.0,2.0,2.0,1080.0,3885000.0,0,0,0,0,1
14537,72.0,72.0,2.0,2.0,1340.0,3596400.0,0,0,0,0,1
14538,52.0,52.0,2.0,2.0,1550.0,12254400.0,0,0,0,0,1
14539,75.0,75.0,2.0,2.0,1360.0,4262400.0,0,0,0,0,1
14540,1.0,1.0,1.0,1.0,2499.0,9368400.0,0,0,0,0,1
14541,57.0,57.0,3.0,4.0,1739.0,4262400.0,0,0,0,0,1
14542,76.0,76.0,2.0,2.0,1690.0,7814400.0,0,0,0,0,1
14543,360.0,77.0,6.0,6.0,16500.0,6233760.0,0,0,0,0,1
14544,135.0,135.0,12.0,12.0,13500.0,9768000.0,0,0,0,0,1
14545,69.0,69.0,2.0,2.0,2765.0,,0,0,0,0,1
14546,94.0,94.0,2.0,2.0,1090.0,1509600.0,0,0,0,0,1
14547,68.0,68.0,2.0,2.0,1640.0,7548000.0,0,0,1,0,0
14548,58.0,58.0,3.0,3.0,6200.0,1598400.0,0,0,0,0,1
14549,72.0,72.0,2.0,2.0,2570.0,14208000.0,0,0,0,0,1
14550,117.0,117.0,3.0,2.0,6000.0,10656000.0,0,1,0,0,0
14551,1.0,1.0,3.0,2.0,1539.0,2131200.0,0,1,0,0,0
14552,160.0,46.7,4.0,3.0,6390.0,9856800.0,0,0,0,0,1
14553,220.0,55.0,4.0,3.0,8800.0,17297916.666666668,0,0,0,1,0
14554,62.0,62.0,3.0,3.0,1160.0,2930400.0,0,0,0,0,1
14555,48.0,48.0,3.0,3.0,5300.0,10662666.666666666,0,0,0,1,0
14556,88.0,88.0,3.0,2.0,33000.0,19797333.333333332,0,0,0,1,0
14557,94.0,94.0,3.0,2.0,1990.0,3729600.0,0,0,0,0,1
14558,118.0,118.0,3.0,2.0,4300.0,8347200.0,0,0,0,0,1
14559,80.0,80.0,30.0,30.0,18800.0,8657500.0,0,0,0,0,1
14560,1.0,1.0,5.0,6.0,7300.0,7814400.0,0,0,0,0,1
14561,55.0,55.0,5.0,5.0,65000.0,36052791.666666664,0,0,0,0,1
14562,64.0,64.0,3.0,4.0,1410.0,4173600.0,0,0,0,0,1
14563,195.0,40.0,3.0,5.0,7390.0,9235200.0,0,0,0,1,0
14564,120.0,42.0,3.0,3.0,4500.0,4440000.0,0,0,0,0,1
14565,268.0,268.0,9.0,9.0,195000.0,17059333.333333332,0,0,0,1,0
14566,44.0,44.0,2.0,2.0,1720.0,27306000.0,0,0,0,0,1
14567,140.0,140.0,,,23000.0,7592400.0,0,0,0,0,1
14568,300.0,85.0,4.0,5.0,8900.0,2397600.0,0,0,0,0,1
14569,218.0,62.0,9.0,10.0,11000.0,13675200.0,0,0,0,0,1
14570,66.0,33.0,2.0,2.0,3590.0,5328000.0,0,0,0,0,1
14571,53.0,53.0,,,1550.0,2916666.6666666665,0,0,0,0,1
14572,50.0,50.0,2.0,3.0,4749.0,23814500.0,0,0,0,1,0
14573,70.0,70.0,2.0,2.0,2090.0,9146400.0,0,0,0,0,1
14574,65.0,65.0,2.0,2.0,2235.0,17493600.0,0,0,0,0,1
14575,60.0,60.0,2.0,2.0,850.0,4573200.0,0,0,0,0,1
14576,54.0,54.0,,,1950.0,,0,0,0,1,0
14577,32.0,32.0,3.0,5.0,2900.0,8954833.333333334,0,0,1,0,0
14578,75.0,75.0,2.0,2.0,2170.0,10656000.0,0,0,0,0,1
14579,56.0,56.0,3.0,3.0,1860.0,6837600.0,0,0,0,0,1
14580,62.0,62.0,3.0,3.0,1705.0,4262400.0,0,0,0,0,1
14581,90.0,90.0,2.0,2.0,1910.0,14208000.0,0,0,0,0,1
14582,44.0,44.0,2.0,2.0,1720.0,27306000.0,0,0,0,0,1
14583,68.0,68.0,2.0,2.0,1515.0,5490800.0,0,0,0,0,1
14584,1.0,1.0,3.0,2.0,1480.0,4440000.0,0,0,0,0,1
14585,102.0,51.0,2.0,2.0,4200.0,4528800.0,0,0,0,1,0
14586,40.0,40.0,2.0,2.0,980.0,8524800.0,0,0,1,0,0
14587,55.0,55.0,4.0,4.0,2290.0,9634800.0,0,0,0,0,1
14588,420.0,102.0,5.0,5.0,18000.0,6233760.0,0,0,0,0,1
14589,80.0,80.0,3.0,3.0,13500.0,10478400.0,0,0,0,0,1
14590,58.0,58.0,2.0,1.0,2578.0,25041600.0,0,0,0,0,1
14591,80.0,80.0,2.0,2.0,1475.0,13320000.0,0,0,0,0,1
14592,70.0,70.0,2.0,2.0,2400.0,1198800.0,0,0,0,0,1
14593,129.0,129.0,,,42.0,6304800.0,0,0,1,0,0
14594,84.0,84.0,2.0,2.0,1370.0,11100000.0,0,0,1,0,0
14595,57.0,57.0,,,2900.0,1864800.0,0,0,0,0,1
14596,68.0,68.0,4.0,4.0,1570.0,2308800.0,0,0,0,0,1
14597,1.0,1.0,3.0,2.0,1319.0,4440000.0,0,0,0,0,1
14598,80.0,42.0,3.0,3.0,4390.0,10478400.0,0,0,0,0,1
14599,350.0,350.0,23.0,23.0,7000.0,17297916.666666668,0,0,0,1,0
14600,64.0,64.0,3.0,3.0,1250.0,5328000.0,0,0,0,0,1
14601,74.0,74.0,2.0,2.0,3600.0,7681200.0,0,1,0,0,0
14602,40.0,40.0,4.0,5.0,4500.0,8463666.666666666,0,0,0,1,0
14603,286.0,286.0,4.0,4.0,116000.0,14160750.0,0,0,0,1,0
14604,112.0,112.0,3.0,2.0,4200.0,8347200.0,0,0,0,0,1
14605,55.0,55.0,5.0,4.0,10300.0,9976541.666666666,0,0,0,0,1
14606,1.0,1.0,2.0,2.0,4200.0,8835600.0,0,0,0,0,1
14607,100.0,100.0,8.0,8.0,59000.0,15140400.0,0,0,0,0,1
14608,140.0,35.0,3.0,4.0,7890.0,9945600.0,0,0,0,1,0
14609,55.0,55.0,3.0,4.0,1810.0,6961920.0,0,0,0,0,1
14610,48.0,48.0,,,6300.0,4173600.0,0,0,0,0,1
14611,166.0,80.0,3.0,2.0,32500.0,14326400.0,0,0,0,0,1
14612,198.0,198.0,6.0,6.0,36999.0,13636166.666666666,0,0,0,1,0
14613,49.0,49.0,3.0,4.0,1510.0,9457200.0,0,0,0,0,1
14614,150.0,150.0,,,22000.0,7592400.0,0,0,0,0,1
14615,200.0,50.0,4.0,5.0,5900.0,2397600.0,0,0,0,0,1
14616,60.0,30.0,2.0,2.0,2700.0,5550000.0,0,0,0,0,1
14617,62.5,62.5,,,2400.0,5833333.333333333,0,0,0,0,1
14618,23.0,23.0,3.0,3.0,2550.0,23814500.0,0,0,0,1,0
14619,68.0,68.0,2.0,2.0,1895.0,6393583.333333333,0,0,0,0,1
14620,88.0,88.0,2.0,2.0,2230.0,10656000.0,0,0,0,0,1
14621,56.0,56.0,2.0,2.0,835.0,11188800.0,0,0,0,0,1
14622,43.0,43.0,,,2370.0,,0,0,0,1,0
14623,63.0,63.0,,,3950.0,7946416.666666667,0,0,1,0,0
14624,93.0,93.0,2.0,2.0,1650.0,11033400.0,0,0,0,0,1
14625,105.0,105.0,2.0,2.0,2470.0,9368400.0,0,0,0,0,1
14626,57.0,57.0,3.0,3.0,3160.0,21667250.0,0,0,0,0,1
14627,50.4,50.4,2.0,2.0,1455.0,12698400.0,0,0,0,0,1
14628,76.0,76.0,2.0,2.0,1310.0,7681200.0,0,0,0,0,1
14629,87.0,87.0,2.0,2.0,1360.0,1798200.0,0,0,0,0,1
14630,1.0,1.0,2.0,2.0,3300.0,14208000.0,0,0,0,0,1
14631,59.5,59.5,4.0,4.0,2460.0,6233760.0,0,0,0,0,1
14632,62.0,62.0,4.0,4.0,2720.0,8791200.0,0,0,0,0,1
14633,2600.0,324.0,24.0,24.0,135000.0,14652000.0,0,0,0,0,1
14634,60.0,60.0,4.0,5.0,10200.0,9346200.0,0,0,0,0,1
14635,82.0,82.0,2.0,2.0,12.0,11643750.0,0,0,0,0,1
14636,60.0,60.0,2.0,3.0,1430.0,4129200.0,0,0,0,0,1
14637,62.0,62.0,2.0,2.0,1530.0,4440000.0,0,0,0,0,1
14638,55.0,55.0,5.0,4.0,10300.0,9976541.666666666,0,0,0,0,1
14639,1.0,1.0,2.0,2.0,4200.0,8835600.0,0,0,0,0,1
14640,100.0,100.0,8.0,8.0,59000.0,15140400.0,0,0,0,0,1
14641,140.0,35.0,3.0,4.0,7890.0,9945600.0,0,0,0,1,0
14642,55.0,55.0,3.0,4.0,1810.0,6961920.0,0,0,0,0,1
14643,48.0,48.0,,,6300.0,4173600.0,0,0,0,0,1
14644,166.0,80.0,3.0,2.0,32500.0,14326400.0,0,0,0,0,1
14645,198.0,198.0,6.0,6.0,36999.0,13636166.666666666,0,0,0,1,0
14646,49.0,49.0,3.0,4.0,1510.0,9457200.0,0,0,0,0,1
14647,150.0,150.0,,,22000.0,7592400.0,0,0,0,0,1
14648,200.0,50.0,4.0,5.0,5900.0,2397600.0,0,0,0,0,1
14649,60.0,30.0,2.0,2.0,2700.0,5550000.0,0,0,0,0,1
14650,62.5,62.5,,,2400.0,5833333.333333333,0,0,0,0,1
14651,23.0,23.0,3.0,3.0,2550.0,23814500.0,0,0,0,1,0
14652,68.0,68.0,2.0,2.0,1895.0,6393583.333333333,0,0,0,0,1
14653,88.0,88.0,2.0,2.0,2230.0,10656000.0,0,0,0,0,1
14654,56.0,56.0,2.0,2.0,835.0,11188800.0,0,0,0,0,1
14655,43.0,43.0,,,2370.0,,0,0,0,1,0
14656,63.0,63.0,,,3950.0,7946416.666666667,0,0,1,0,0
14657,93.0,93.0,2.0,2.0,1650.0,11033400.0,0,0,0,0,1
14658,105.0,105.0,2.0,2.0,2470.0,9368400.0,0,0,0,0,1
14659,57.0,57.0,3.0,3.0,3160.0,21667250.0,0,0,0,0,1
14660,50.4,50.4,2.0,2.0,1455.0,12698400.0,0,0,0,0,1
14661,76.0,76.0,2.0,2.0,1310.0,7681200.0,0,0,0,0,1
14662,87.0,87.0,2.0,2.0,1360.0,1798200.0,0,0,0,0,1
14663,1.0,1.0,2.0,2.0,3300.0,14208000.0,0,0,0,0,1
14664,59.5,59.5,4.0,4.0,2460.0,6233760.0,0,0,0,0,1
14665,62.0,62.0,4.0,4.0,2720.0,8791200.0,0,0,0,0,1
14666,2600.0,324.0,24.0,24.0,135000.0,14652000.0,0,0,0,0,1
14667,60.0,60.0,4.0,5.0,10200.0,9346200.0,0,0,0,0,1
14668,82.0,82.0,2.0,2.0,12.0,11643750.0,0,0,0,0,1
14669,60.0,60.0,2.0,3.0,1430.0,4129200.0,0,0,0,0,1
14670,62.0,62.0,2.0,2.0,1530.0,4440000.0,0,0,0,0,1
14671,84.0,84.0,2.0,2.0,1450.0,4884000.0,0,0,1,0,0
14672,59.0,59.0,2.0,1.0,4600.0,1598400.0,0,0,0,0,1
14673,64.0,64.0,4.0,4.0,1770.0,8791200.0,0,0,0,0,1
14674,117.0,117.0,3.0,2.0,6000.0,10656000.0,0,1,0,0,0
14675,42.0,42.0,4.0,3.0,4250.0,15277166.666666666,0,0,0,1,0
14676,80.0,45.0,2.0,1.0,6290.0,10212000.0,0,0,0,0,1
14677,1.0,1.0,1.0,1.0,2190.0,9368400.0,0,0,0,0,1
14678,4.0,48.0,4.0,3.0,5199.0,10662666.666666666,0,0,0,1,0
14679,62.0,62.0,3.0,3.0,1890.0,29304000.0,0,0,0,0,1
14680,76.23,76.23,2.0,2.0,4868.0,5860750.0,0,0,0,0,1
14681,86.0,86.0,2.0,2.0,21000.0,14614541.666666666,0,0,0,1,0
14682,112.0,112.0,3.0,2.0,3900.0,8347200.0,0,0,0,0,1
14683,45.0,45.0,3.0,3.0,11000.0,11296583.333333334,0,0,0,1,0
14684,1.0,1.0,2.0,2.0,2160.0,4262400.0,0,0,0,0,1
14685,168.0,168.0,7.0,7.0,72000.0,24420000.0,0,0,0,0,1
14686,400.0,80.0,4.0,5.0,8890.0,9856800.0,0,0,0,1,0
14687,52.0,52.0,2.0,2.0,1650.0,14977600.0,0,0,0,0,1
14688,169.0,62.0,5.0,5.0,15500.0,13852750.0,0,0,0,0,1
14689,772.0,600.0,6.0,6.0,335000.0,16872000.0,0,0,0,0,1
14690,88.0,89.0,5.0,5.0,14000.0,7870416.666666667,0,0,0,1,0
14691,50.4,50.4,2.0,2.0,1455.0,12698400.0,0,0,0,0,1
14692,120.0,40.0,4.0,3.0,2080.0,1465200.0,0,0,0,0,1
14693,68.0,44.0,2.0,1.0,3650.0,10774400.0,0,0,0,0,1
14694,40.0,40.0,2.0,3.0,2980.0,18117416.666666668,0,0,0,1,0
14695,110.0,110.0,1.0,1.0,27000.0,26666666.666666668,0,0,0,0,1
14696,116.0,116.0,3.0,2.0,2590.0,10656000.0,0,0,0,0,1
14697,70.0,70.0,2.0,2.0,1675.0,10656000.0,0,0,0,0,1
14698,58.0,58.0,2.0,2.0,988.0,18248400.0,0,0,0,0,1
14699,55.0,55.0,4.0,4.0,7500.0,8357600.0,0,0,0,1,0
14700,42.0,42.0,,,2950.0,8197833.333333333,0,0,1,0,0
14701,130.0,130.0,3.0,2.0,3200.0,11666041.666666666,0,0,0,1,0
14702,88.0,88.0,2.0,2.0,1860.0,13009200.0,0,0,0,0,1
14703,52.0,52.0,3.0,3.0,2130.0,12254400.0,0,0,0,0,1
14704,68.0,68.0,4.0,4.0,1350.0,9146400.0,0,0,0,0,1
14705,56.0,56.0,3.0,4.0,1120.0,7237200.0,0,0,0,0,1
14706,72.0,72.0,2.0,2.0,980.0,1332000.0,0,0,0,0,1
14707,1.0,56.0,3.0,3.0,1775.0,11188800.0,0,0,0,0,1
14708,1.0,1.0,2.0,2.0,2400.0,4884000.0,0,0,0,0,1
14709,56.7,56.7,2.0,3.0,1795.0,23117600.0,0,0,0,0,1
14710,85.0,85.0,2.0,2.0,3210.0,20601600.0,0,0,0,0,1
14711,75.0,75.0,6.0,5.0,300.0,11258333.333333334,0,0,0,1,0
14712,396.0,89.0,5.0,5.0,35000.0,18026400.0,0,0,0,0,1
14713,80.0,80.0,2.0,2.0,12500.0,9856800.0,0,0,0,0,1
14714,60.0,60.0,4.0,5.0,2150.0,1154400.0,0,0,0,0,1
14715,75.0,75.0,2.0,2.0,1390.0,6438000.0,0,0,0,0,1
14716,60.0,60.0,,,6100.0,2664000.0,0,0,0,0,1
14717,64.0,64.0,4.0,4.0,2060.0,14030400.0,0,0,0,0,1
14718,81.0,81.0,2.0,2.0,3950.0,10656000.0,0,1,0,0,0
14719,1.0,1.0,2.0,2.0,2180.0,4884000.0,0,0,0,0,1
14720,175.0,35.0,3.0,4.0,3950.0,15628333.333333334,0,0,0,1,0
14721,200.0,58.0,4.0,5.0,7790.0,9346200.0,0,0,0,0,1
14722,105.0,105.0,,,16999.0,10662666.666666666,0,0,0,1,0
14723,62.0,62.0,3.0,3.0,2270.0,26914454.545454547,0,0,0,0,1
14724,65.0,65.0,2.0,2.0,3000.0,6393600.0,0,1,0,0,0
14725,81.0,81.0,7.0,5.0,18000.0,17059333.333333332,0,0,0,1,0
14726,85.0,85.0,4.0,4.0,2690.0,2841600.0,0,0,0,0,1
14727,123.0,123.0,7.0,4.0,22755.0,13141500.0,0,0,0,1,0
14728,118.0,118.0,3.0,2.0,4200.0,7681200.0,0,0,0,0,1
14729,60.0,60.0,2.0,1.0,14800.0,10755333.333333334,0,0,0,0,1
14730,300.0,300.0,6.0,6.0,80000.0,26914454.545454547,0,0,0,0,1
14731,53.1,53.1,5.0,5.0,1823.0,14208000.0,0,0,0,0,1
14732,150.0,50.0,3.0,3.0,6480.0,10478400.0,0,0,0,1,0
14733,250.0,73.0,5.0,5.0,7900.0,6393600.0,0,0,0,0,1
14734,300.0,96.0,6.0,6.0,31000.0,14977600.0,0,0,0,0,1
14735,79.5,79.5,7.0,7.0,13999.0,9197750.0,0,0,0,1,0
14736,48.0,48.0,3.0,4.0,1390.0,8436000.0,0,0,0,0,1
14737,120.0,40.0,5.0,5.0,4300.0,5328000.0,0,0,0,0,1
14738,300.0,196.0,4.0,5.0,36000.0,15902777.777777778,0,0,0,1,0
14739,31.0,31.0,3.0,4.0,4500.0,15213666.666666666,0,0,0,1,0
14740,86.0,86.0,2.0,2.0,2260.0,14208000.0,0,0,0,0,1
14741,60.0,60.0,2.0,2.0,1553.0,2353200.0,0,0,0,0,1
14742,60.0,60.0,2.0,2.0,982.0,2131200.0,0,0,0,0,1
14743,33.0,33.0,3.0,4.0,2380.0,8197833.333333333,0,0,0,1,0
14744,100.0,100.0,5.0,7.0,12300.0,10377500.0,0,0,0,1,0
14745,150.0,39.0,4.0,3.0,3300.0,11161416.666666666,0,0,0,1,0
14746,69.0,69.0,2.0,2.0,1660.0,8968800.0,0,0,0,0,1
14747,59.0,59.0,3.0,3.0,1490.0,999000.0,0,0,0,0,1
14748,68.0,68.0,4.0,4.0,1220.0,5490800.0,0,0,0,0,1
14749,65.0,65.0,2.0,2.0,1580.0,2930400.0,0,0,0,0,1
14750,68.0,68.0,2.0,2.0,1420.0,8968800.0,0,0,0,0,1
14751,1.0,58.0,3.0,3.0,2560.0,14208000.0,0,0,0,0,1
14752,1.0,1.0,2.0,2.0,3890.0,16605600.0,0,0,0,0,1
14753,61.0,61.0,4.0,5.0,2480.0,10389600.0,0,0,0,0,1
14754,44.0,44.0,1.0,1.0,1560.0,10656000.0,0,0,0,0,1
14755,296.0,65.0,4.0,4.0,12000.0,8436000.0,0,0,0,0,1
14756,74.0,74.0,6.0,5.0,13000.0,9634800.0,0,0,0,0,1
14757,46.0,46.0,1.0,1.0,1000.0,4996625.0,0,0,0,0,1
14758,70.0,70.0,2.0,3.0,2210.0,11033400.0,0,0,0,0,1
14759,70.0,70.0,2.0,2.0,1749.0,5066040.0,0,0,0,0,1
14760,58.0,58.0,,,3150.0,1065600.0,0,0,0,0,1
14761,64.0,64.0,3.0,3.0,2170.0,11721600.0,0,0,0,0,1
14762,81.0,81.0,2.0,2.0,3950.0,10656000.0,0,1,0,0,0
14763,1.0,1.0,2.0,2.0,3180.0,16605600.0,0,0,0,0,1
14764,120.0,120.0,3.0,2.0,5900.0,14038583.333333334,0,0,0,1,0
14765,160.0,40.0,4.0,3.0,5990.0,5860800.0,0,0,0,0,1
14766,96.0,96.0,2.0,2.0,1240.0,1065600.0,0,0,0,0,1
14767,75.0,75.0,22.0,22.0,9500.0,8463666.666666666,0,0,0,1,0
14768,90.0,90.0,4.0,8.0,73000.0,17207666.666666668,0,0,0,1,0
14769,2900.0,2900.0,1.0,1.0,232000.0,3729600.0,0,0,0,0,1
14770,112.0,112.0,3.0,2.0,4200.0,7681200.0,0,0,0,0,1
14771,60.0,60.0,,4.0,10400.0,15068333.333333334,0,0,0,0,1
14772,467.0,130.0,7.0,8.0,22000.0,6304800.0,0,0,0,0,1
14773,530.0,530.0,3.0,3.0,360000.0,24642000.0,0,0,0,0,1
14774,45.0,45.0,4.0,4.0,6790.0,18248400.0,0,0,0,0,1
14775,75.0,75.0,2.0,2.0,2840.0,10656000.0,0,0,0,0,1
14776,300.0,54.0,6.0,5.0,8690.0,12698400.0,0,0,0,1,0
14777,200.0,56.0,4.0,5.0,11000.0,5860800.0,0,0,0,0,1
14778,200.0,200.0,3.0,2.0,85000.0,17182750.0,0,0,0,0,1
14779,85.0,85.0,5.0,5.0,14000.0,6901166.666666667,0,0,0,1,0
14780,162.0,162.0,,,35000.0,7681200.0,0,0,0,0,1
14781,75.0,75.0,3.0,3.0,2370.0,5860750.0,0,0,0,0,1
14782,300.0,80.0,4.0,3.0,11950.0,3552000.0,0,0,0,0,1
14783,153.0,79.0,3.0,3.0,3600.0,5208333.333333333,0,0,0,0,1
14784,45.0,45.0,4.0,4.0,4700.0,17825166.666666668,0,0,0,1,0
14785,52.0,52.0,3.0,3.0,2350.0,14518800.0,0,0,0,0,1
14786,58.0,58.0,3.0,3.0,1835.0,6189360.0,0,0,0,0,1
14787,60.0,60.0,3.0,3.0,970.0,11721600.0,0,0,0,0,1
14788,38.0,38.0,1.0,1.0,2480.0,8197833.333333333,0,0,0,1,0
14789,35.0,35.0,3.0,4.0,2400.0,8197833.333333333,0,0,0,1,0
14790,155.0,51.0,3.0,3.0,5300.0,13636166.666666666,0,0,0,1,0
14791,63.0,63.0,2.0,2.0,1780.0,3374400.0,0,0,0,0,1
14792,72.0,72.0,2.0,2.0,1060.0,666000.0,0,0,0,0,1
14793,58.0,58.0,3.0,3.0,1680.0,7814400.0,0,0,0,0,1
14794,112.0,112.0,3.0,2.0,2050.0,1598400.0,0,0,0,0,1
14795,61.0,61.0,3.0,3.0,2550.0,14326400.0,0,0,0,0,1
14796,68.0,68.0,2.0,2.0,1010.0,11033400.0,0,0,0,0,1
14797,1.0,1.0,2.0,2.0,1949.0,3019200.0,0,1,0,0,0
14798,85.0,85.0,2.0,2.0,2430.0,19491600.0,0,0,1,0,0
14799,51.0,51.0,1.0,1.0,2500.0,24642000.0,0,0,0,0,1
14800,296.0,50.0,4.0,4.0,10500.0,9457200.0,0,0,0,0,1
14801,60.0,60.0,3.0,3.0,9500.0,14652000.0,0,0,0,0,1
14802,76.0,76.0,2.0,3.0,1970.0,5461200.0,0,0,0,0,1
14803,98.0,98.0,3.0,2.0,1698.0,2930400.0,0,0,0,0,1
14804,95.0,95.0,4.0,4.0,13000.0,1598400.0,0,0,0,0,1
14805,208.0,208.0,6.0,6.0,26000.0,6482400.0,0,0,0,0,1
14806,68.0,68.0,2.0,2.0,2040.0,13830625.0,0,0,0,0,1
14807,1.0,1.0,2.0,2.0,3050.0,14208000.0,0,0,0,0,1
14808,150.0,125.0,4.0,3.0,4450.0,1642800.0,0,0,0,0,1
14809,78.0,78.0,2.0,2.0,1380.0,2131200.0,0,0,0,0,1
14810,39.0,39.0,4.0,5.0,4299.0,10662666.666666666,0,0,0,1,0
14811,65.0,65.0,2.0,2.0,3650.0,6393600.0,0,1,0,0,0
14812,92.0,92.0,4.0,4.0,24500.0,21312500.0,0,0,0,1,0
14813,118.0,118.0,3.0,3.0,4100.0,7681200.0,0,0,0,0,1
14814,125.0,125.0,3.0,2.0,5450.0,21682916.666666668,0,0,0,0,1
14815,152.6,152.6,,,36000.0,7237200.0,0,0,0,0,1
14816,460.0,460.0,,,66000.0,15939600.0,0,0,0,0,1
14817,260.0,260.0,7.0,7.0,42000.0,7281600.0,0,0,0,0,1
14818,113.0,113.0,3.0,2.0,3734.0,12372800.0,0,0,0,0,1
14819,111.0,43.0,3.0,4.0,6500.0,15140400.0,0,0,0,0,1
14820,300.0,80.0,5.0,5.0,16500.0,23398800.0,0,0,0,0,1
14821,86.0,86.0,5.0,5.0,18000.0,6901166.666666667,0,0,0,1,0
14822,162.0,162.0,,,85.0,7681200.0,0,0,0,0,1
14823,46.8,46.8,3.0,3.0,1580.0,4647200.0,0,0,0,0,1
14824,320.0,90.0,7.0,7.0,13700.0,5150400.0,0,0,0,0,1
14825,168.0,84.0,3.0,3.0,3670.0,9861111.111111112,0,0,0,0,1
14826,45.0,45.0,3.0,4.0,6900.0,15213666.666666666,0,0,0,1,0
14827,66.0,66.0,2.0,2.0,1680.0,1642800.0,0,0,0,0,1
14828,72.0,72.0,2.0,2.0,2152.0,7681200.0,0,0,0,0,1
14829,100.0,100.0,,,1300.0,626040.0,0,0,0,0,1
14830,33.0,33.0,3.0,4.0,2850.0,8197833.333333333,0,0,0,1,0
14831,77.0,77.0,,,4650.0,8197833.333333333,0,0,0,0,1
14832,130.0,32.0,2.0,3.0,4440.0,30185083.333333332,0,0,0,1,0
14833,74.0,74.0,2.0,2.0,2320.0,17493600.0,0,0,0,0,1
14834,53.0,53.0,3.0,3.0,2820.0,17182750.0,0,0,0,0,1
14835,64.0,64.0,4.0,4.0,2150.0,21667250.0,0,0,0,0,1
14836,65.0,65.0,4.0,4.0,1810.0,12631800.0,0,0,0,0,1
14837,72.0,72.0,2.0,2.0,1050.0,4528800.0,0,0,0,0,1
14838,58.0,58.0,3.0,3.0,1745.0,18248400.0,0,0,0,0,1
14839,90.0,90.0,4.0,4.0,3070.0,4084750.0,0,0,0,0,1
14840,55.0,55.0,4.0,4.0,1990.0,3907200.0,0,0,0,0,1
14841,1000.0,220.0,15.0,16.0,41000.0,5372400.0,0,0,0,0,1
14842,55.0,55.0,3.0,4.0,1840.0,11366400.0,0,0,0,0,1
14843,100.0,100.0,3.0,2.0,1950.0,12372800.0,0,0,0,0,1
14844,351.0,351.0,,,28500.0,4129200.0,0,0,0,0,1
14845,64.0,64.0,3.0,3.0,2470.0,25396800.0,0,0,0,0,1
14846,92.0,92.0,2.0,2.0,4500.0,10656000.0,0,1,0,0,0
14847,1.0,1.0,2.0,2.0,1580.0,3019200.0,0,0,0,0,1
14848,64.0,64.0,,,6300.0,2131200.0,0,0,0,0,1
14849,78.0,78.0,2.0,2.0,1910.0,2397600.0,0,0,0,0,1
14850,300.0,68.0,4.0,4.0,9600.0,3774000.0,0,0,0,0,1
14851,49.0,51.0,4.0,5.0,7500.0,10662666.666666666,0,0,0,1,0
14852,58.0,58.0,6.0,4.0,15300.0,22770083.333333332,0,0,0,1,0
14853,112.0,112.0,3.0,2.0,4100.0,7681200.0,0,0,0,0,1
